store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA004,Store_4,Personal Care,12/10/24,49.0,467.58,90006,TRUE
LA008,Store_8,Beverages,12/10/24,32.0,216.26,90008,
LA004,Store_4,Household,12/10/24,30.0,794.58,900XX,TRUE
LA009,Store_9,Household,12/10/24,17.0,524.98,90014,FALSE
LA010,Store_10,Beverages,12/10/24,25.0,875.68,90014,FALSE
LA008,Store_8,Personal Care,12/10/24,,795.01,90008,FALSE
LA004,Store_4,Produce,12/10/24,46.0,737.09,90015,TRUE
LA008,Store_8,Snacks,12/10/24,11.0,586.06,90008,
LA010,Store_10,Produce,12/10/24,3.0,802.81,90006,TRUE
LA009,Store_9,Personal Care,12/10/24,41.0,26.57,90025,TRUE
LA004,Store_4,Snacks,12/10/24,11.0,205.23,90005,TRUE
LA010,Store_10,Household,12/10/24,44.0,314.98,90020,FALSE
LA007,Store_7,beverages,12/10/24,33.0,619.09,90021,FALSE
LA010,Store_10,Personal Care,12/10/24,8.0,92.94,90033,TRUE
LA007,Store_7,Household,12/10/24,45.0,481.54,90029,FALSE
LA006,Store_6,Personal Care,12/10/24,9.0,236.52,90034,FALSE
LA010,Store_10,Snacks,12/10/24,1.0,641.14,90020,TRUE
LA007,Store_7,Household,12/10/24,7.0,147.75,90010,FALSE
LA010,Store_10,Household,12/10/24,26.0,681.92,90029,TRUE
LA006,Store_6,Snacks,12/10/24,20.0,524.11,90014,TRUE
LA004,Store_4,Produce,12/10/24,33.0,366.5,90019,TRUE
LA003,Store_3,Beverages,12/10/24,10.0,429.79,90003,TRUE
LA006,Store_6,beverages,12/10/24,26.0,556.43,90026,TRUE
LA003,Store_3,Snacks,12/10/24,,767.01,90018,TRUE
LA010,Store_10,Produce,12/10/24,44.0,42.09,90001,TRUE
LA005,Store_5,Household,12/10/24,26.0,531.61,90027,TRUE
LA009,Store_9,Personal Care,12/10/24,23.0,319.25,90008,TRUE
LA008,Store_8,Personal Care,12/10/24,,165.78,90019,FALSE
LA006,Store_6,Personal Care,12/10/24,35.0,733.7,90026,FALSE
LA010,Store_10,Produce,12/10/24,50.0,418.38,90020,FALSE
LA002,Store_2,Snacks,12/10/24,15.0,612.45,90012,FALSE
LA009,Store_9,Household,12/10/24,6.0,365.05,90012,TRUE
LA008,Store_8,Produce,12/10/24,18.0,172.68,90034,FALSE
LA004,Store_4,Produce,12/10/24,14.0,213.99,90031,TRUE
LA002,Store_2,beverages,12/10/24,43.0,448.47,900XX,TRUE
LA008,Store_8,Household,12/10/24,37.0,783.2,90028,FALSE
LA007,Store_7,Personal Care,12/10/24,34.0,721.35,90019,
LA006,Store_6,Produce,12/10/24,8.0,631.44,90026,
LA004,Store_4,Beverages,12/10/24,40.0,777.04,90010,FALSE
LA010,Store_10,Produce,12/10/24,14.0,382.99,90013,FALSE
LA008,Store_8,Produce,12/10/24,44.0,213.42,900XX,TRUE
