store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA002,Store_2,household,12/1/24,9.0,665.46,90033,FALSE
LA001,Store_1,produce,12/1/24,39.0,33.62,90024,FALSE
LA004,Store_4,Household,12/1/24,1.0,685.34,90015,TRUE
LA004,Store_4,Household,12/1/24,25.0,96.08,90021,TRUE
LA008,Store_8,Snacks,12/1/24,19.0,748.17,90032,TRUE
LA002,Store_2,produce,12/1/24,6.0,771.23,90014,FALSE
LA003,Store_3,Produce,12/1/24,45.0,843.62,90021,TRUE
LA003,Store_3,Household,12/1/24,41.0,622.46,90012,TRUE
LA004,Store_4,Household,12/1/24,5.0,197.77,90033,TRUE
LA008,Store_8,Snacks,12/1/24,9.0,229.5,90010,FALSE
LA010,Store_10,Produce,12/1/24,9.0,463.48,900XX,
LA002,Store_2,Produce,12/1/24,28.0,540.8,90021,FALSE
LA009,Store_9,Beverages,12/1/24,8.0,616.72,90010,FALSE
LA002,Store_2,Produce,12/1/24,47.0,789.51,90018,TRUE
LA005,Store_5,Personal Care,12/1/24,10.0,342.78,90028,TRUE
LA010,Store_10,Beverages,12/1/24,24.0,792.06,90011,TRUE
LA010,Store_10,Beverages,12/1/24,5.0,880.41,90005,FALSE
LA009,Store_9,Personal Care,12/1/24,28.0,868.28,90028,TRUE
LA005,Store_5,Household,12/1/24,34.0,411.82,90003,TRUE
LA010,Store_10,Beverages,12/1/24,4.0,213.76,90032,TRUE
LA005,Store_5,Produce,12/1/24,47.0,842.61,90017,FALSE
LA007,Store_7,Beverages,12/1/24,23.0,386.98,90027,TRUE
LA001,Store_1,Household,12/1/24,7.0,231.3,90016,TRUE
LA005,Store_5,Beverages,12/1/24,36.0,97.14,90019,TRUE
LA004,Store_4,Snacks,12/1/24,26.0,813.17,90001,FALSE
LA008,Store_8,Personal Care,12/1/24,32.0,147.77,90002,TRUE
LA006,Store_6,personal care,12/1/24,34.0,150.12,90003,TRUE
LA010,Store_10,produce,12/1/24,37.0,229.13,90021,FALSE
LA005,Store_5,Household,12/1/24,26.0,126.48,90016,TRUE
LA001,Store_1,Personal Care,12/1/24,5.0,488.49,90005,TRUE
LA004,Store_4,Produce,12/1/24,35.0,636.15,90029,TRUE
LA009,Store_9,Beverages,12/1/24,9.0,245.37,90027,FALSE
LA005,Store_5,Household,12/1/24,41.0,769.09,90010,TRUE
LA002,Store_2,Household,12/1/24,,306.87,90010,FALSE
LA009,Store_9,Personal Care,12/1/24,,76.97,90033,TRUE
LA006,Store_6,Produce,12/1/24,3.0,284.35,90029,TRUE
LA006,Store_6,Produce,12/1/24,23.0,704.3,90015,TRUE
LA004,Store_4,Produce,12/1/24,2.0,169.63,90029,TRUE
LA005,Store_5,Beverages,12/1/24,3.0,774.15,90031,FALSE
LA005,Store_5,Produce,12/1/24,43.0,181.89,90032,FALSE
LA006,Store_6,Snacks,12/1/24,35.0,304.72,900XX,FALSE
LA003,Store_3,Household,12/1/24,,540.95,90029,TRUE
LA007,Store_7,Produce,12/1/24,46.0,398.09,90029,TRUE
LA006,Store_6,Household,12/1/24,43.0,764.73,90011,FALSE
LA006,Store_6,Household,12/1/24,13.0,384.2,90025,TRUE
LA010,Store_10,Snacks,12/1/24,1.0,280.45,90029,FALSE
LA008,Store_8,Produce,12/1/24,48.0,161.03,900XX,FALSE
LA002,Store_2,Produce,12/1/24,15.0,727.84,90002,FALSE
LA010,Store_10,Beverages,12/1/24,41.0,522.35,90014,TRUE
LA003,Store_3,Beverages,12/1/24,50.0,798.06,90008,FALSE
LA001,Store_1,Beverages,12/1/24,30.0,604.14,90021,FALSE
LA010,Store_10,Personal Care,12/1/24,36.0,406.86,90032,FALSE
LA004,Store_4,Household,12/1/24,34.0,441.29,90016,FALSE
LA004,Store_4,Household,12/1/24,6.0,133.15,90026,TRUE
LA002,Store_2,Household,12/1/24,27.0,65.42,90014,TRUE
LA010,Store_10,Beverages,12/1/24,20.0,680.59,90031,TRUE
LA008,Store_8,Snacks,12/1/24,25.0,309.16,90014,FALSE
LA003,Store_3,Personal Care,12/1/24,,360.68,90001,FALSE
LA003,Store_3,Produce,12/1/24,25.0,301.34,90012,FALSE
LA005,Store_5,Snacks,12/1/24,6.0,428.57,90002,FALSE
LA004,Store_4,Beverages,12/1/24,16.0,187.43,900XX,TRUE
LA008,Store_8,Personal Care,12/1/24,30.0,632.52,90006,TRUE
LA003,Store_3,Beverages,12/1/24,20.0,522.46,90014,TRUE
LA002,Store_2,Produce,12/1/24,50.0,278.41,90029,TRUE
LA006,Store_6,Household,12/1/24,42.0,313.7,90031,FALSE
LA006,Store_6,Snacks,12/1/24,28.0,166.76,90024,FALSE
LA008,Store_8,Personal Care,12/1/24,16.0,749.35,900XX,TRUE
LA008,Store_8,Snacks,12/1/24,32.0,767.35,90007,FALSE
LA006,Store_6,Personal Care,12/1/24,18.0,504.65,90007,FALSE
LA008,Store_8,Produce,12/1/24,42.0,643.54,90001,TRUE
