store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA004,Store_4,Personal Care,12/2/24,36.0,482.52,90027,FALSE
LA008,Store_8,Household,12/2/24,47.0,181.4,90019,TRUE
LA004,Store_4,Snacks,12/2/24,38.0,879.18,90011,TRUE
LA005,Store_5,Produce,12/2/24,46.0,485.38,90002,TRUE
LA008,Store_8,beverages,12/2/24,31.0,436.06,90002,FALSE
LA002,Store_2,Snacks,12/2/24,37.0,570.21,900XX,FALSE
LA002,Store_2,Beverages,12/2/24,27.0,549.62,90008,FALSE
LA008,Store_8,Household,12/2/24,28.0,281.79,90021,TRUE
LA004,Store_4,Household,12/2/24,11.0,223.48,90006,
LA008,Store_8,Snacks,12/2/24,15.0,266.41,90032,TRUE
LA005,Store_5,Personal Care,12/2/24,13.0,388.37,90024,FALSE
LA003,Store_3,produce,12/2/24,39.0,676.57,90011,FALSE
LA005,Store_5,Household,12/2/24,32.0,399.61,90033,FALSE
LA010,Store_10,Beverages,12/2/24,44.0,754.0,90001,FALSE
LA010,Store_10,produce,12/2/24,42.0,403.58,90020,FALSE
LA002,Store_2,Snacks,12/2/24,43.0,103.09,90015,FALSE
LA007,Store_7,Personal Care,12/2/24,,88.37,90004,FALSE
LA009,Store_9,Beverages,12/2/24,35.0,421.16,900XX,FALSE
LA008,Store_8,Produce,12/2/24,9.0,835.63,90026,TRUE
LA010,Store_10,Produce,12/2/24,1.0,501.5,900XX,TRUE
LA008,Store_8,Produce,12/2/24,46.0,269.76,90015,FALSE
LA004,Store_4,Produce,12/2/24,39.0,462.33,90032,FALSE
LA006,Store_6,Personal Care,12/2/24,1.0,261.73,90020,FALSE
LA003,Store_3,Snacks,12/2/24,36.0,688.96,90034,TRUE
LA004,Store_4,Produce,12/2/24,27.0,48.85,90026,FALSE
LA007,Store_7,Produce,12/2/24,3.0,122.36,90012,FALSE
LA002,Store_2,Snacks,12/2/24,,138.3,90005,FALSE
LA006,Store_6,Snacks,12/2/24,22.0,768.58,90014,FALSE
LA009,Store_9,beverages,12/2/24,44.0,829.63,90027,TRUE
LA002,Store_2,Household,12/2/24,3.0,298.69,900XX,FALSE
LA003,Store_3,Snacks,12/2/24,12.0,161.29,900XX,TRUE
LA008,Store_8,Produce,12/2/24,41.0,236.04,90001,FALSE
