store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA010,Store_10,produce,12/24/24,32,96.69,900XX,FALSE
LA009,Store_9,Beverages,12/24/24,30,289.21,90006,FALSE
LA006,Store_6,produce,12/24/24,30,239.57,90010,FALSE
LA003,Store_3,Personal Care,12/24/24,24,774.51,90032,TRUE
LA008,Store_8,Personal Care,12/24/24,24,84.31,90016,TRUE
LA010,Store_10,Beverages,12/24/24,16,632.77,90005,FALSE
LA007,Store_7,Snacks,12/24/24,15,355.52,90003,FALSE
LA009,Store_9,Snacks,12/24/24,12,661.28,90034,FALSE
LA004,Store_4,Beverages,12/24/24,39,442.8,90017,FALSE
LA001,Store_1,Snacks,12/24/24,14,294.97,900XX,FALSE
LA001,Store_1,Household,12/24/24,31,199.94,90001,FALSE
LA005,Store_5,Produce,12/24/24,5,253.78,900XX,FALSE
LA007,Store_7,Household,12/24/24,4,92.27,90012,FALSE
LA003,Store_3,Snacks,12/24/24,35,623.06,90026,FALSE
LA001,Store_1,Personal Care,12/24/24,47,604.49,90012,FALSE
LA001,Store_1,Snacks,12/24/24,32,779.23,90025,TRUE
LA008,Store_8,Produce,12/24/24,41,872.82,900XX,TRUE
LA007,Store_7,Produce,12/24/24,14,319.8,90025,TRUE
LA006,Store_6,Beverages,12/24/24,20,456.86,90026,FALSE
LA007,Store_7,Household,12/24/24,28,475.62,90004,FALSE
LA007,Store_7,Personal Care,12/24/24,35,397.93,90025,FALSE
LA005,Store_5,Beverages,12/24/24,7,89.78,900XX,TRUE
LA008,Store_8,Personal Care,12/24/24,7,573.84,90029,
LA005,Store_5,Produce,12/24/24,30,500.91,90032,TRUE
LA006,Store_6,Snacks,12/24/24,42,636.41,90001,TRUE
LA009,Store_9,Household,12/24/24,27,609.24,900XX,TRUE
LA001,Store_1,household,12/24/24,34,739.83,90012,FALSE
LA004,Store_4,Snacks,12/24/24,42,360.05,900XX,FALSE
LA003,Store_3,Snacks,12/24/24,12,368.78,90006,TRUE
LA003,Store_3,Personal Care,12/24/24,49,568.31,90019,FALSE
LA004,Store_4,beverages,12/24/24,41,695.33,90021,TRUE
LA010,Store_10,Produce,12/24/24,41,572.04,90008,TRUE
LA005,Store_5,Produce,12/24/24,25,695.65,90010,TRUE
LA001,Store_1,Personal Care,12/24/24,8,418.62,90004,FALSE
LA003,Store_3,snacks,12/24/24,14,357.81,90001,FALSE
LA002,Store_2,Snacks,12/24/24,21,573.86,90006,TRUE
LA003,Store_3,Personal Care,12/24/24,8,878.57,90017,TRUE
LA003,Store_3,Household,12/24/24,13,549.44,90018,TRUE
LA004,Store_4,Beverages,12/24/24,2,301.51,90027,TRUE
