store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA009,Store_9,Household,12/20/24,28,879.51,90002,TRUE
LA009,Store_9,Produce,12/20/24,4,570.22,90005,FALSE
LA004,Store_4,Snacks,12/20/24,40,67.74,90028,FALSE
LA008,Store_8,Produce,12/20/24,24,477.67,90017,FALSE
LA010,Store_10,Produce,12/20/24,13,412.35,90007,FALSE
LA010,Store_10,Household,12/20/24,6,129.55,900XX,FALSE
LA004,Store_4,Snacks,12/20/24,22,389.23,90015,FALSE
LA006,Store_6,Beverages,12/20/24,15,246.41,900XX,FALSE
LA009,Store_9,Beverages,12/20/24,15,97.58,900XX,
LA004,Store_4,Household,12/20/24,48,735.85,90010,TRUE
LA009,Store_9,Beverages,12/20/24,19,741.85,90014,TRUE
LA008,Store_8,Produce,12/20/24,15,211.96,90017,FALSE
LA008,Store_8,Beverages,12/20/24,13,391.63,90015,FALSE
LA009,Store_9,produce,12/20/24,9,281.96,90017,FALSE
LA006,Store_6,Snacks,12/20/24,26,688.93,90011,TRUE
LA010,Store_10,Produce,12/20/24,22,515.69,90034,FALSE
LA007,Store_7,Snacks,12/20/24,25,177.62,90020,FALSE
LA002,Store_2,Personal Care,12/20/24,45,546.99,900XX,FALSE
LA005,Store_5,Household,12/20/24,5,414.65,90001,FALSE
LA007,Store_7,Beverages,12/20/24,27,435.64,900XX,TRUE
LA003,Store_3,Household,12/20/24,46,601.67,90020,TRUE
LA009,Store_9,Snacks,12/20/24,1,892.07,90031,TRUE
LA009,Store_9,Personal Care,12/20/24,30,421.8,900XX,FALSE
LA006,Store_6,Household,12/20/24,12,379.4,90021,FALSE
LA007,Store_7,Produce,12/20/24,7,360.26,90008,TRUE
LA005,Store_5,Personal Care,12/20/24,5,631.26,90007,FALSE
