store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA001,Store_1,Household,12/12/24,47.0,72.65,90007,TRUE
LA002,Store_2,Personal Care,12/12/24,13.0,478.31,90024,FALSE
LA002,Store_2,Personal Care,12/12/24,30.0,635.27,90004,TRUE
LA009,Store_9,Household,12/12/24,35.0,898.61,90013,FALSE
LA006,Store_6,Snacks,12/12/24,21.0,551.49,90007,FALSE
LA006,Store_6,Snacks,12/12/24,1.0,656.42,90021,
LA003,Store_3,Household,12/12/24,,886.11,90012,
LA005,Store_5,Personal Care,12/12/24,37.0,147.7,900XX,TRUE
LA005,Store_5,Personal Care,12/12/24,17.0,731.86,900XX,TRUE
LA002,Store_2,Snacks,12/12/24,45.0,635.53,90004,FALSE
LA001,Store_1,Personal Care,12/12/24,50.0,59.77,90013,FALSE
LA007,Store_7,Beverages,12/12/24,15.0,675.43,90034,
LA007,Store_7,personal care,12/12/24,,490.54,90018,TRUE
LA001,Store_1,Snacks,12/12/24,49.0,539.67,90008,FALSE
LA003,Store_3,beverages,12/12/24,48.0,53.89,90003,FALSE
LA003,Store_3,Snacks,12/12/24,32.0,361.83,90019,TRUE
LA004,Store_4,snacks,12/12/24,37.0,89.74,90015,TRUE
LA006,Store_6,Beverages,12/12/24,11.0,889.01,90029,TRUE
LA008,Store_8,produce,12/12/24,24.0,148.83,90003,TRUE
LA004,Store_4,Produce,12/12/24,19.0,22.22,90004,FALSE
LA001,Store_1,Personal Care,12/12/24,35.0,475.71,90017,TRUE
LA001,Store_1,Personal Care,12/12/24,,161.58,90029,FALSE
LA001,Store_1,Beverages,12/12/24,43.0,251.47,90025,TRUE
LA001,Store_1,Snacks,12/12/24,25.0,462.6,90033,TRUE
LA003,Store_3,Snacks,12/12/24,46.0,29.12,90018,FALSE
LA007,Store_7,Beverages,12/12/24,23.0,326.29,90018,TRUE
LA005,Store_5,Beverages,12/12/24,18.0,210.77,90014,TRUE
LA007,Store_7,Personal Care,12/12/24,44.0,212.41,90005,FALSE
LA010,Store_10,Personal Care,12/12/24,42.0,133.33,90029,TRUE
LA005,Store_5,Personal Care,12/12/24,28.0,896.16,90005,TRUE
LA006,Store_6,personal care,12/12/24,8.0,173.88,90005,FALSE
LA007,Store_7,Household,12/12/24,41.0,840.59,90028,TRUE
LA003,Store_3,personal care,12/12/24,39.0,514.67,90008,TRUE
LA006,Store_6,snacks,12/12/24,39.0,427.2,90006,FALSE
LA008,Store_8,produce,12/12/24,27.0,690.44,900XX,FALSE
LA004,Store_4,Produce,12/12/24,5.0,167.6,90016,FALSE
LA006,Store_6,Produce,12/12/24,50.0,47.23,90014,FALSE
LA010,Store_10,Personal Care,12/12/24,34.0,580.84,90002,FALSE
LA008,Store_8,Beverages,12/12/24,16.0,471.65,90027,
LA007,Store_7,Beverages,12/12/24,29.0,364.26,90031,TRUE
LA007,Store_7,Beverages,12/12/24,10.0,422.59,90003,TRUE
LA003,Store_3,Personal Care,12/12/24,27.0,297.88,900XX,TRUE
LA008,Store_8,household,12/12/24,46.0,718.87,90004,FALSE
LA006,Store_6,snacks,12/12/24,33.0,554.74,90019,TRUE
LA006,Store_6,Produce,12/12/24,10.0,169.19,90015,FALSE
