store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA005,Store_5,Produce,12/3/24,23.0,889.01,90015,FALSE
LA005,Store_5,Snacks,12/3/24,7.0,221.11,90020,FALSE
LA001,Store_1,Snacks,12/3/24,37.0,779.91,90002,FALSE
LA005,Store_5,Produce,12/3/24,23.0,204.91,90010,TRUE
LA002,Store_2,Beverages,12/3/24,29.0,39.69,90005,FALSE
LA006,Store_6,Produce,12/3/24,35.0,790.05,90018,TRUE
LA005,Store_5,Snacks,12/3/24,19.0,674.44,90004,TRUE
LA003,Store_3,Produce,12/3/24,47.0,610.22,90032,FALSE
LA002,Store_2,Beverages,12/3/24,8.0,414.76,90025,FALSE
LA006,Store_6,produce,12/3/24,40.0,796.97,90034,TRUE
LA008,Store_8,Household,12/3/24,8.0,134.4,90011,TRUE
LA002,Store_2,Personal Care,12/3/24,30.0,340.2,90026,FALSE
LA010,Store_10,Produce,12/3/24,42.0,98.13,90015,FALSE
LA001,Store_1,Produce,12/3/24,16.0,771.35,900XX,FALSE
LA001,Store_1,Produce,12/3/24,30.0,91.59,90024,TRUE
LA001,Store_1,Produce,12/3/24,37.0,192.63,90019,TRUE
LA004,Store_4,Produce,12/3/24,39.0,12.52,90005,FALSE
LA003,Store_3,beverages,12/3/24,23.0,713.09,90012,
LA005,Store_5,snacks,12/3/24,48.0,66.57,90013,TRUE
LA008,Store_8,Personal Care,12/3/24,,707.07,90018,TRUE
LA001,Store_1,Snacks,12/3/24,7.0,446.34,90003,FALSE
LA010,Store_10,produce,12/3/24,41.0,530.97,90014,FALSE
LA008,Store_8,Snacks,12/3/24,45.0,111.83,90033,TRUE
LA007,Store_7,Produce,12/3/24,30.0,364.87,90012,FALSE
LA006,Store_6,Snacks,12/3/24,6.0,92.97,900XX,TRUE
LA009,Store_9,personal care,12/3/24,43.0,118.79,90025,FALSE
LA001,Store_1,Personal Care,12/3/24,7.0,524.35,90025,TRUE
LA006,Store_6,Household,12/3/24,18.0,520.95,90032,TRUE
LA010,Store_10,Household,12/3/24,,253.21,90034,TRUE
LA003,Store_3,Personal Care,12/3/24,5.0,136.27,90001,TRUE
LA007,Store_7,Household,12/3/24,20.0,652.22,90020,TRUE
LA003,Store_3,Personal Care,12/3/24,,82.61,90015,FALSE
LA007,Store_7,Personal Care,12/3/24,28.0,108.69,90020,FALSE
LA001,Store_1,Personal Care,12/3/24,14.0,278.26,90005,FALSE
LA006,Store_6,snacks,12/3/24,12.0,124.98,90008,FALSE
LA002,Store_2,Beverages,12/3/24,30.0,829.83,90020,FALSE
LA007,Store_7,Snacks,12/3/24,,299.04,90021,FALSE
LA002,Store_2,Beverages,12/3/24,38.0,366.4,900XX,FALSE
LA004,Store_4,Produce,12/3/24,41.0,111.48,90033,FALSE
LA003,Store_3,Produce,12/3/24,12.0,546.14,90024,FALSE
LA008,Store_8,Personal Care,12/3/24,37.0,582.26,90012,FALSE
LA003,Store_3,Snacks,12/3/24,20.0,718.73,90013,FALSE
LA008,Store_8,Beverages,12/3/24,19.0,78.29,90032,FALSE
LA008,Store_8,Beverages,12/3/24,37.0,590.14,90017,TRUE
LA008,Store_8,household,12/3/24,6.0,459.05,90008,FALSE
LA009,Store_9,Produce,12/3/24,19.0,354.8,90025,FALSE
LA002,Store_2,Personal Care,12/3/24,19.0,234.28,90034,TRUE
LA006,Store_6,produce,12/3/24,20.0,871.25,90014,TRUE
