store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA001,Store_1,Produce,12/17/24,42.0,131.12,90024,TRUE
LA002,Store_2,Personal Care,12/17/24,50.0,749.25,90032,FALSE
LA006,Store_6,Produce,12/17/24,44.0,537.79,90011,FALSE
LA006,Store_6,Snacks,12/17/24,37.0,209.79,90034,TRUE
LA002,Store_2,Produce,12/17/24,11.0,54.31,90021,TRUE
LA006,Store_6,Personal Care,12/17/24,46.0,478.0,90034,FALSE
LA002,Store_2,Produce,12/17/24,18.0,266.29,90005,TRUE
LA010,Store_10,Household,12/17/24,13.0,382.31,90005,
LA005,Store_5,Snacks,12/17/24,24.0,528.78,90003,
LA003,Store_3,Snacks,12/17/24,46.0,351.31,90021,TRUE
LA009,Store_9,household,12/17/24,31.0,818.32,90025,TRUE
LA001,Store_1,Personal Care,12/17/24,26.0,607.42,90033,TRUE
LA005,Store_5,Snacks,12/17/24,30.0,127.41,90018,FALSE
LA002,Store_2,Produce,12/17/24,18.0,675.56,90011,FALSE
LA010,Store_10,Household,12/17/24,28.0,804.48,90017,TRUE
LA009,Store_9,Snacks,12/17/24,10.0,58.56,90017,FALSE
LA007,Store_7,snacks,12/17/24,,327.3,90017,TRUE
LA003,Store_3,beverages,12/17/24,19.0,170.78,90018,TRUE
LA010,Store_10,Beverages,12/17/24,37.0,170.71,90008,TRUE
LA006,Store_6,beverages,12/17/24,38.0,836.94,90012,TRUE
LA008,Store_8,Snacks,12/17/24,18.0,538.84,900XX,FALSE
LA006,Store_6,Personal Care,12/17/24,4.0,723.39,90029,TRUE
LA009,Store_9,Snacks,12/17/24,17.0,168.43,90032,TRUE
LA004,Store_4,Snacks,12/17/24,49.0,859.44,90011,FALSE
LA005,Store_5,Personal Care,12/17/24,43.0,95.54,90007,FALSE
LA008,Store_8,Personal Care,12/17/24,49.0,386.06,90006,FALSE
LA002,Store_2,household,12/17/24,44.0,209.56,90005,TRUE
LA005,Store_5,Beverages,12/17/24,31.0,277.35,90025,TRUE
LA009,Store_9,Personal Care,12/17/24,,78.11,900XX,FALSE
LA007,Store_7,personal care,12/17/24,23.0,236.83,900XX,TRUE
LA008,Store_8,Produce,12/17/24,3.0,84.13,90011,FALSE
LA008,Store_8,Household,12/17/24,12.0,197.85,900XX,FALSE
LA002,Store_2,Beverages,12/17/24,,113.84,90017,FALSE
LA010,Store_10,Household,12/17/24,40.0,331.05,90026,FALSE
LA002,Store_2,beverages,12/17/24,2.0,629.47,90001,TRUE
LA004,Store_4,Personal Care,12/17/24,20.0,695.05,90015,
LA003,Store_3,Snacks,12/17/24,31.0,27.47,90008,FALSE
LA001,Store_1,Beverages,12/17/24,46.0,394.29,90017,FALSE
LA001,Store_1,Snacks,12/17/24,47.0,554.23,90031,TRUE
LA001,Store_1,Snacks,12/17/24,36.0,66.52,90015,TRUE
LA008,Store_8,Household,12/17/24,28.0,28.52,90007,FALSE
LA004,Store_4,Personal Care,12/17/24,22.0,830.34,90026,TRUE
LA005,Store_5,Snacks,12/17/24,44.0,590.73,90017,TRUE
LA010,Store_10,Beverages,12/17/24,9.0,164.23,90017,FALSE
