store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA008,Store_8,Household,12/9/24,15.0,761.44,90028,FALSE
LA006,Store_6,Beverages,12/9/24,43.0,207.35,90031,FALSE
LA009,Store_9,Beverages,12/9/24,,156.1,90026,FALSE
LA002,Store_2,Produce,12/9/24,26.0,201.87,90007,TRUE
LA007,Store_7,personal care,12/9/24,29.0,417.08,90018,FALSE
LA001,Store_1,Beverages,12/9/24,28.0,756.55,90018,TRUE
LA010,Store_10,Produce,12/9/24,43.0,544.49,90018,FALSE
LA010,Store_10,Produce,12/9/24,22.0,873.74,90005,FALSE
LA009,Store_9,Personal Care,12/9/24,13.0,196.64,90025,TRUE
LA003,Store_3,Household,12/9/24,49.0,323.49,90020,FALSE
LA009,Store_9,Snacks,12/9/24,34.0,104.76,90002,TRUE
LA005,Store_5,Produce,12/9/24,44.0,233.0,90026,TRUE
LA009,Store_9,snacks,12/9/24,44.0,668.15,90027,FALSE
LA004,Store_4,Household,12/9/24,4.0,834.57,90029,FALSE
LA009,Store_9,household,12/9/24,50.0,775.8,90008,FALSE
LA010,Store_10,Personal Care,12/9/24,47.0,868.22,90006,TRUE
LA003,Store_3,Personal Care,12/9/24,3.0,391.37,90005,FALSE
LA001,Store_1,Produce,12/9/24,,836.48,90028,FALSE
LA008,Store_8,Personal Care,12/9/24,46.0,292.89,90006,TRUE
LA007,Store_7,Snacks,12/9/24,15.0,796.22,90012,TRUE
LA010,Store_10,Personal Care,12/9/24,42.0,17.84,90016,TRUE
LA001,Store_1,Household,12/9/24,8.0,353.43,90011,
LA009,Store_9,Household,12/9/24,33.0,406.55,900XX,TRUE
LA006,Store_6,Beverages,12/9/24,50.0,488.8,900XX,TRUE
LA007,Store_7,Produce,12/9/24,45.0,791.99,90015,TRUE
LA003,Store_3,household,12/9/24,,75.19,90010,TRUE
LA005,Store_5,Snacks,12/9/24,28.0,291.6,90004,TRUE
LA010,Store_10,beverages,12/9/24,33.0,104.46,90011,FALSE
LA008,Store_8,Beverages,12/9/24,35.0,205.68,90029,FALSE
LA003,Store_3,Household,12/9/24,1.0,502.64,90004,
LA010,Store_10,Personal Care,12/9/24,6.0,281.18,90033,TRUE
LA007,Store_7,Personal Care,12/9/24,12.0,206.5,90007,TRUE
LA009,Store_9,Personal Care,12/9/24,43.0,69.95,900XX,FALSE
LA006,Store_6,Produce,12/9/24,40.0,72.13,90017,FALSE
LA010,Store_10,Personal Care,12/9/24,21.0,863.21,90012,TRUE
LA007,Store_7,Household,12/9/24,47.0,305.09,90016,FALSE
LA008,Store_8,Produce,12/9/24,6.0,759.2,90005,TRUE
LA005,Store_5,Beverages,12/9/24,2.0,766.13,90031,FALSE
LA010,Store_10,Beverages,12/9/24,35.0,805.65,90024,FALSE
LA007,Store_7,Personal Care,12/9/24,19.0,129.15,90003,TRUE
