store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA008,Store_8,Produce,12/18/24,2.0,329.32,90025,TRUE
LA002,Store_2,Beverages,12/18/24,8.0,510.16,90012,TRUE
LA009,Store_9,Produce,12/18/24,33.0,547.82,90002,FALSE
LA008,Store_8,Beverages,12/18/24,40.0,552.59,90004,TRUE
LA009,Store_9,beverages,12/18/24,24.0,149.76,90016,FALSE
LA002,Store_2,Household,12/18/24,9.0,119.46,90015,TRUE
LA004,Store_4,Snacks,12/18/24,33.0,162.42,90026,FALSE
LA004,Store_4,Personal Care,12/18/24,15.0,132.81,90034,FALSE
LA009,Store_9,Household,12/18/24,29.0,139.57,900XX,TRUE
LA002,Store_2,Snacks,12/18/24,11.0,396.32,90002,TRUE
LA010,Store_10,personal care,12/18/24,27.0,367.78,90019,FALSE
LA006,Store_6,household,12/18/24,40.0,829.2,90016,FALSE
LA006,Store_6,Snacks,12/18/24,20.0,85.01,90014,TRUE
LA009,Store_9,Household,12/18/24,33.0,501.09,90028,TRUE
LA001,Store_1,Personal Care,12/18/24,16.0,750.68,90015,TRUE
LA001,Store_1,Household,12/18/24,23.0,120.19,90004,TRUE
LA008,Store_8,Produce,12/18/24,38.0,513.38,90024,TRUE
LA006,Store_6,Personal Care,12/18/24,46.0,346.12,90004,TRUE
LA006,Store_6,Produce,12/18/24,27.0,82.93,900XX,FALSE
LA004,Store_4,Household,12/18/24,26.0,533.53,90014,FALSE
LA007,Store_7,Snacks,12/18/24,27.0,743.19,90005,FALSE
LA003,Store_3,Personal Care,12/18/24,8.0,628.08,90002,FALSE
LA002,Store_2,Snacks,12/18/24,24.0,518.87,900XX,FALSE
LA005,Store_5,Household,12/18/24,2.0,714.17,90020,FALSE
LA005,Store_5,Snacks,12/18/24,,497.31,900XX,
LA008,Store_8,Personal Care,12/18/24,22.0,705.4,90027,TRUE
LA003,Store_3,Snacks,12/18/24,43.0,409.68,90012,FALSE
LA007,Store_7,Snacks,12/18/24,3.0,862.69,90027,TRUE
LA003,Store_3,Personal Care,12/18/24,50.0,639.58,90004,TRUE
LA004,Store_4,Personal Care,12/18/24,4.0,861.99,90028,TRUE
LA002,Store_2,Personal Care,12/18/24,2.0,254.72,90031,FALSE
LA002,Store_2,Personal Care,12/18/24,38.0,50.04,90001,TRUE
LA007,Store_7,personal care,12/18/24,17.0,91.01,90019,TRUE
LA003,Store_3,Beverages,12/18/24,27.0,613.96,900XX,TRUE
LA001,Store_1,Household,12/18/24,21.0,136.79,90010,TRUE
LA001,Store_1,Personal Care,12/18/24,32.0,462.67,90004,FALSE
LA008,Store_8,Beverages,12/18/24,27.0,573.85,90001,TRUE
LA004,Store_4,Produce,12/18/24,27.0,406.92,90018,TRUE
LA006,Store_6,Produce,12/18/24,35.0,857.83,90019,TRUE
LA008,Store_8,Personal Care,12/18/24,11.0,10.48,90017,FALSE
LA007,Store_7,Produce,12/18/24,33.0,260.37,90019,FALSE
LA002,Store_2,Beverages,12/18/24,47.0,505.27,90015,FALSE
LA006,Store_6,Snacks,12/18/24,43.0,884.89,90016,FALSE
LA001,Store_1,Produce,12/18/24,1.0,551.82,900XX,
LA003,Store_3,Snacks,12/18/24,35.0,82.22,90024,TRUE
LA008,Store_8,Household,12/18/24,25.0,746.45,90006,TRUE
LA002,Store_2,Produce,12/18/24,15.0,671.4,90025,FALSE
LA004,Store_4,personal care,12/18/24,46.0,206.82,90013,
LA008,Store_8,Personal Care,12/18/24,13.0,885.99,90004,FALSE
LA003,Store_3,Personal Care,12/18/24,39.0,512.97,900XX,TRUE
