store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA005,Store_5,Produce,12/22/24,37.0,595.01,90021,TRUE
LA006,Store_6,Snacks,12/22/24,39.0,230.27,90019,FALSE
LA002,Store_2,Beverages,12/22/24,22.0,702.48,90029,TRUE
LA002,Store_2,Produce,12/22/24,7.0,706.63,90018,FALSE
LA010,Store_10,Snacks,12/22/24,23.0,633.41,90019,TRUE
LA001,Store_1,Snacks,12/22/24,48.0,613.25,90019,FALSE
LA008,Store_8,Household,12/22/24,,467.07,90005,FALSE
LA001,Store_1,Household,12/22/24,16.0,613.61,90016,FALSE
LA008,Store_8,Household,12/22/24,34.0,848.09,90031,TRUE
LA005,Store_5,Household,12/22/24,41.0,80.73,90003,TRUE
LA002,Store_2,Personal Care,12/22/24,1.0,866.33,90018,TRUE
LA008,Store_8,Personal Care,12/22/24,26.0,22.37,90031,FALSE
LA009,Store_9,Produce,12/22/24,43.0,856.27,90033,TRUE
LA010,Store_10,Produce,12/22/24,49.0,475.93,90003,TRUE
LA009,Store_9,Beverages,12/22/24,25.0,161.73,90012,TRUE
LA009,Store_9,Beverages,12/22/24,31.0,271.26,90027,FALSE
LA004,Store_4,Personal Care,12/22/24,3.0,842.52,90032,FALSE
LA001,Store_1,Household,12/22/24,7.0,14.59,90006,TRUE
LA002,Store_2,Produce,12/22/24,33.0,809.67,90034,TRUE
LA005,Store_5,Snacks,12/22/24,24.0,391.22,90029,FALSE
LA008,Store_8,Household,12/22/24,1.0,329.72,90007,FALSE
LA001,Store_1,snacks,12/22/24,3.0,152.68,90017,FALSE
LA002,Store_2,Personal Care,12/22/24,44.0,645.75,90028,FALSE
LA009,Store_9,Snacks,12/22/24,7.0,715.51,90013,TRUE
LA001,Store_1,Household,12/22/24,39.0,666.31,90011,TRUE
LA007,Store_7,Produce,12/22/24,12.0,232.03,90032,TRUE
LA007,Store_7,Beverages,12/22/24,33.0,553.88,90032,TRUE
LA004,Store_4,snacks,12/22/24,,891.45,90015,
LA004,Store_4,beverages,12/22/24,34.0,282.74,90008,FALSE
LA008,Store_8,snacks,12/22/24,20.0,107.95,90013,TRUE
LA006,Store_6,Produce,12/22/24,,56.4,90007,FALSE
LA010,Store_10,produce,12/22/24,32.0,333.59,90004,TRUE
LA006,Store_6,Household,12/22/24,38.0,480.69,90024,FALSE
LA002,Store_2,Produce,12/22/24,39.0,117.12,90034,TRUE
LA004,Store_4,Beverages,12/22/24,35.0,560.92,90017,TRUE
LA009,Store_9,Beverages,12/22/24,27.0,499.94,90033,FALSE
LA006,Store_6,Beverages,12/22/24,5.0,439.71,90018,TRUE
LA010,Store_10,Produce,12/22/24,37.0,64.11,90007,FALSE
LA008,Store_8,Personal Care,12/22/24,11.0,399.59,90019,FALSE
LA010,Store_10,Produce,12/22/24,,518.99,90001,FALSE
LA009,Store_9,Personal Care,12/22/24,15.0,273.76,90004,TRUE
LA009,Store_9,Beverages,12/22/24,18.0,835.25,90029,TRUE
LA004,Store_4,Beverages,12/22/24,41.0,548.59,90003,FALSE
LA003,Store_3,Personal Care,12/22/24,4.0,567.1,900XX,FALSE
LA003,Store_3,Beverages,12/22/24,50.0,845.73,90027,FALSE
LA005,Store_5,Personal Care,12/22/24,29.0,206.37,90020,FALSE
LA003,Store_3,Snacks,12/22/24,31.0,93.39,90006,TRUE
LA004,Store_4,Produce,12/22/24,2.0,286.04,90031,TRUE
LA002,Store_2,snacks,12/22/24,42.0,873.64,90018,TRUE
LA010,Store_10,snacks,12/22/24,,745.64,90024,TRUE
LA004,Store_4,Household,12/22/24,41.0,543.68,90001,TRUE
LA009,Store_9,Household,12/22/24,6.0,190.07,90020,TRUE
