store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA009,Store_9,Household,12/4/24,43.0,635.52,90025,TRUE
LA007,Store_7,Beverages,12/4/24,12.0,856.54,90028,TRUE
LA003,Store_3,Household,12/4/24,7.0,461.84,90027,TRUE
LA006,Store_6,Personal Care,12/4/24,25.0,147.28,90026,TRUE
LA008,Store_8,household,12/4/24,16.0,872.93,90028,FALSE
LA004,Store_4,Household,12/4/24,31.0,814.54,90025,FALSE
LA008,Store_8,Snacks,12/4/24,27.0,869.98,90029,FALSE
LA001,Store_1,Household,12/4/24,7.0,643.15,90004,TRUE
LA005,Store_5,Personal Care,12/4/24,28.0,91.63,90031,FALSE
LA001,Store_1,Snacks,12/4/24,16.0,353.69,900XX,FALSE
LA002,Store_2,Household,12/4/24,9.0,44.09,90017,TRUE
LA008,Store_8,Beverages,12/4/24,2.0,237.77,90019,FALSE
LA002,Store_2,Produce,12/4/24,4.0,222.21,90021,TRUE
LA008,Store_8,Beverages,12/4/24,37.0,225.32,90015,
LA006,Store_6,Snacks,12/4/24,43.0,86.2,90003,TRUE
LA007,Store_7,Beverages,12/4/24,24.0,235.75,900XX,FALSE
LA004,Store_4,Beverages,12/4/24,48.0,683.44,90013,TRUE
LA008,Store_8,Snacks,12/4/24,9.0,66.16,90016,
LA004,Store_4,produce,12/4/24,21.0,840.7,90031,FALSE
LA001,Store_1,Produce,12/4/24,50.0,52.55,90010,FALSE
LA007,Store_7,Snacks,12/4/24,25.0,311.74,90026,FALSE
LA002,Store_2,Beverages,12/4/24,12.0,495.47,90003,FALSE
LA005,Store_5,Snacks,12/4/24,29.0,322.88,900XX,FALSE
LA010,Store_10,Household,12/4/24,4.0,76.79,90013,TRUE
LA001,Store_1,personal care,12/4/24,29.0,40.97,900XX,FALSE
LA006,Store_6,Personal Care,12/4/24,,146.56,90013,TRUE
LA010,Store_10,household,12/4/24,42.0,258.03,90001,FALSE
LA009,Store_9,Personal Care,12/4/24,50.0,241.66,90021,FALSE
LA004,Store_4,beverages,12/4/24,46.0,406.15,900XX,FALSE
