store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA006,Store_6,Personal Care,12/5/24,20.0,767.71,90034,TRUE
LA006,Store_6,Beverages,12/5/24,9.0,220.7,90013,FALSE
LA008,Store_8,Personal Care,12/5/24,6.0,68.52,90026,FALSE
LA007,Store_7,Beverages,12/5/24,21.0,581.68,90025,TRUE
LA009,Store_9,Produce,12/5/24,9.0,395.03,90002,TRUE
LA005,Store_5,Household,12/5/24,15.0,317.96,90033,TRUE
LA005,Store_5,Personal Care,12/5/24,41.0,279.51,90018,TRUE
LA003,Store_3,Personal Care,12/5/24,37.0,46.66,90003,
LA010,Store_10,Produce,12/5/24,27.0,560.12,900XX,FALSE
LA005,Store_5,Snacks,12/5/24,5.0,622.87,90015,TRUE
LA006,Store_6,Household,12/5/24,21.0,663.44,90014,FALSE
LA009,Store_9,Household,12/5/24,8.0,248.05,90004,FALSE
LA010,Store_10,Produce,12/5/24,37.0,651.8,90006,FALSE
LA008,Store_8,Snacks,12/5/24,,851.26,90008,FALSE
LA001,Store_1,snacks,12/5/24,42.0,608.54,90001,FALSE
LA003,Store_3,Household,12/5/24,24.0,50.27,900XX,FALSE
LA009,Store_9,Snacks,12/5/24,49.0,499.37,90021,TRUE
LA003,Store_3,Snacks,12/5/24,22.0,506.47,90005,FALSE
LA009,Store_9,beverages,12/5/24,22.0,725.53,90005,TRUE
LA006,Store_6,Household,12/5/24,40.0,667.99,90012,FALSE
LA010,Store_10,Beverages,12/5/24,44.0,107.55,90011,TRUE
LA010,Store_10,Personal Care,12/5/24,47.0,55.71,90018,FALSE
LA003,Store_3,Produce,12/5/24,,853.9,90001,FALSE
LA003,Store_3,Produce,12/5/24,50.0,554.22,90032,TRUE
LA003,Store_3,Personal Care,12/5/24,43.0,435.75,90006,FALSE
LA009,Store_9,Household,12/5/24,13.0,862.03,90011,FALSE
LA005,Store_5,Snacks,12/5/24,23.0,508.83,90027,TRUE
LA010,Store_10,Snacks,12/5/24,26.0,738.36,90029,TRUE
LA005,Store_5,Beverages,12/5/24,29.0,593.82,90007,FALSE
LA009,Store_9,Produce,12/5/24,48.0,532.28,90025,TRUE
LA004,Store_4,snacks,12/5/24,31.0,99.48,90001,TRUE
LA007,Store_7,Snacks,12/5/24,13.0,682.76,90011,TRUE
LA010,Store_10,Beverages,12/5/24,12.0,381.92,90034,FALSE
LA008,Store_8,Household,12/5/24,1.0,275.57,90034,FALSE
LA008,Store_8,Personal Care,12/5/24,9.0,767.44,90007,FALSE
LA003,Store_3,Household,12/5/24,1.0,665.59,90020,TRUE
LA003,Store_3,Snacks,12/5/24,33.0,301.85,90004,TRUE
LA008,Store_8,Produce,12/5/24,,351.38,90010,FALSE
LA010,Store_10,Beverages,12/5/24,24.0,626.56,900XX,FALSE
LA003,Store_3,Personal Care,12/5/24,46.0,695.16,90024,FALSE
LA006,Store_6,Produce,12/5/24,31.0,146.34,90021,FALSE
