store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA006,Store_6,Snacks,12/31/24,14.0,173.88,90016,TRUE
LA005,Store_5,Beverages,12/31/24,42.0,375.59,90017,TRUE
LA009,Store_9,Personal Care,12/31/24,3.0,864.21,90012,FALSE
LA005,Store_5,Beverages,12/31/24,37.0,92.01,90004,TRUE
LA010,Store_10,Personal Care,12/31/24,13.0,679.2,90015,FALSE
LA008,Store_8,Produce,12/31/24,5.0,171.69,90016,FALSE
LA001,Store_1,Household,12/31/24,,747.12,900XX,FALSE
LA003,Store_3,Produce,12/31/24,50.0,300.69,90025,FALSE
LA010,Store_10,Produce,12/31/24,12.0,99.8,90032,
LA003,Store_3,Beverages,12/31/24,21.0,836.33,90007,FALSE
LA005,Store_5,Produce,12/31/24,2.0,132.21,90016,FALSE
LA001,Store_1,Produce,12/31/24,29.0,400.31,90028,TRUE
LA002,Store_2,Personal Care,12/31/24,47.0,469.68,90007,FALSE
LA010,Store_10,Household,12/31/24,14.0,886.79,90013,TRUE
LA008,Store_8,snacks,12/31/24,26.0,865.8,90013,TRUE
LA007,Store_7,Household,12/31/24,45.0,85.16,90014,TRUE
LA005,Store_5,Household,12/31/24,,764.2,90001,TRUE
LA003,Store_3,Beverages,12/31/24,14.0,781.05,90013,TRUE
LA007,Store_7,Personal Care,12/31/24,48.0,730.38,90013,TRUE
LA003,Store_3,produce,12/31/24,41.0,342.13,90021,TRUE
LA006,Store_6,snacks,12/31/24,,786.11,90002,TRUE
LA003,Store_3,household,12/31/24,6.0,383.7,900XX,FALSE
LA007,Store_7,Personal Care,12/31/24,39.0,730.39,900XX,FALSE
LA003,Store_3,Personal Care,12/31/24,40.0,604.9,900XX,TRUE
LA003,Store_3,Produce,12/31/24,10.0,210.74,900XX,FALSE
LA005,Store_5,Beverages,12/31/24,17.0,174.32,90012,FALSE
LA010,Store_10,Personal Care,12/31/24,18.0,686.31,90015,TRUE
LA010,Store_10,Beverages,12/31/24,25.0,572.37,90006,
LA001,Store_1,Produce,12/31/24,21.0,20.42,90032,FALSE
LA008,Store_8,Snacks,12/31/24,35.0,401.48,90024,FALSE
LA006,Store_6,Produce,12/31/24,32.0,697.09,90004,FALSE
LA009,Store_9,Household,12/31/24,2.0,868.63,90008,TRUE
LA002,Store_2,Household,12/31/24,23.0,283.26,90003,TRUE
LA007,Store_7,Personal Care,12/31/24,44.0,207.45,900XX,FALSE
LA009,Store_9,Produce,12/31/24,34.0,477.29,90013,TRUE
LA006,Store_6,Produce,12/31/24,40.0,211.37,90026,FALSE
LA004,Store_4,Snacks,12/31/24,34.0,875.09,90016,FALSE
LA001,Store_1,personal care,12/31/24,14.0,831.52,90003,FALSE
LA003,Store_3,produce,12/31/24,16.0,358.2,90015,TRUE
LA004,Store_4,Beverages,12/31/24,18.0,134.99,90027,TRUE
LA004,Store_4,Household,12/31/24,1.0,576.71,90018,FALSE
LA004,Store_4,Household,12/31/24,35.0,671.19,90003,FALSE
LA005,Store_5,Beverages,12/31/24,17.0,110.43,90020,FALSE
LA005,Store_5,Beverages,12/31/24,47.0,546.95,90013,FALSE
LA007,Store_7,Beverages,12/31/24,18.0,759.67,90033,FALSE
LA007,Store_7,Household,12/31/24,6.0,21.5,90017,FALSE
LA004,Store_4,Household,12/31/24,50.0,745.37,90021,FALSE
LA010,Store_10,Snacks,12/31/24,,105.94,90024,TRUE
LA002,Store_2,Produce,12/31/24,44.0,641.28,90031,TRUE
LA006,Store_6,Snacks,12/31/24,37.0,778.44,900XX,FALSE
