store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA005,Store_5,Produce,12/19/24,47.0,706.2,90025,
LA009,Store_9,Personal Care,12/19/24,1.0,844.72,90024,FALSE
LA007,Store_7,Snacks,12/19/24,44.0,471.28,90018,TRUE
LA001,Store_1,Snacks,12/19/24,21.0,14.59,90003,TRUE
LA004,Store_4,Snacks,12/19/24,16.0,185.22,90003,TRUE
LA001,Store_1,Beverages,12/19/24,41.0,842.2,90008,TRUE
LA006,Store_6,Household,12/19/24,16.0,849.76,90021,TRUE
LA008,Store_8,Beverages,12/19/24,3.0,345.88,90026,TRUE
LA001,Store_1,Snacks,12/19/24,40.0,567.3,900XX,TRUE
LA005,Store_5,Snacks,12/19/24,49.0,375.89,90029,TRUE
LA008,Store_8,Snacks,12/19/24,40.0,100.14,90025,FALSE
LA009,Store_9,Produce,12/19/24,1.0,539.71,900XX,TRUE
LA010,Store_10,personal care,12/19/24,27.0,438.45,90006,TRUE
LA001,Store_1,personal care,12/19/24,42.0,681.39,90033,TRUE
LA003,Store_3,Personal Care,12/19/24,24.0,873.54,90025,TRUE
LA004,Store_4,Personal Care,12/19/24,28.0,316.0,90024,TRUE
LA006,Store_6,Snacks,12/19/24,30.0,543.79,90020,FALSE
LA010,Store_10,Household,12/19/24,30.0,789.73,90017,TRUE
LA004,Store_4,Snacks,12/19/24,16.0,437.86,90031,FALSE
LA004,Store_4,Beverages,12/19/24,5.0,328.52,90005,TRUE
LA010,Store_10,Household,12/19/24,,36.42,90006,FALSE
LA003,Store_3,Personal Care,12/19/24,13.0,29.13,90034,TRUE
LA007,Store_7,Beverages,12/19/24,14.0,281.51,90029,TRUE
LA009,Store_9,Personal Care,12/19/24,46.0,68.19,90034,TRUE
