store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA001,Store_1,Produce,12/8/24,23.0,238.43,90001,
LA008,Store_8,Produce,12/8/24,32.0,794.78,90014,FALSE
LA010,Store_10,Produce,12/8/24,5.0,721.28,900XX,
LA005,Store_5,Beverages,12/8/24,25.0,153.21,900XX,TRUE
LA006,Store_6,Personal Care,12/8/24,46.0,37.58,90006,FALSE
LA003,Store_3,household,12/8/24,13.0,374.26,90034,FALSE
LA005,Store_5,Beverages,12/8/24,,518.88,90005,TRUE
LA007,Store_7,personal care,12/8/24,7.0,32.9,90011,FALSE
LA002,Store_2,Snacks,12/8/24,43.0,245.85,90014,FALSE
LA006,Store_6,Beverages,12/8/24,30.0,244.43,90020,TRUE
LA002,Store_2,Personal Care,12/8/24,49.0,534.86,90031,FALSE
LA009,Store_9,Snacks,12/8/24,16.0,433.87,900XX,TRUE
LA009,Store_9,Personal Care,12/8/24,44.0,884.65,90028,TRUE
LA004,Store_4,Produce,12/8/24,,79.75,90007,TRUE
LA010,Store_10,Beverages,12/8/24,36.0,363.65,90010,TRUE
LA010,Store_10,Snacks,12/8/24,10.0,141.9,90028,TRUE
LA002,Store_2,Beverages,12/8/24,35.0,793.32,90010,FALSE
LA010,Store_10,Beverages,12/8/24,26.0,138.03,90026,FALSE
LA006,Store_6,Beverages,12/8/24,18.0,808.36,900XX,FALSE
LA005,Store_5,Snacks,12/8/24,44.0,97.41,90005,FALSE
LA006,Store_6,Snacks,12/8/24,6.0,177.26,90031,FALSE
LA009,Store_9,Beverages,12/8/24,11.0,68.4,90014,TRUE
LA003,Store_3,Produce,12/8/24,16.0,39.43,900XX,TRUE
LA005,Store_5,Snacks,12/8/24,41.0,831.54,90008,FALSE
LA003,Store_3,Snacks,12/8/24,23.0,316.38,90010,TRUE
LA005,Store_5,beverages,12/8/24,37.0,704.05,90008,TRUE
LA005,Store_5,Personal Care,12/8/24,,704.47,90001,TRUE
LA003,Store_3,Beverages,12/8/24,39.0,726.53,90026,FALSE
LA007,Store_7,Snacks,12/8/24,30.0,278.91,90021,TRUE
LA001,Store_1,Household,12/8/24,39.0,552.05,90004,FALSE
LA005,Store_5,Household,12/8/24,46.0,857.45,90007,TRUE
LA001,Store_1,Personal Care,12/8/24,21.0,615.87,90024,FALSE
LA005,Store_5,Snacks,12/8/24,3.0,528.89,90031,TRUE
LA009,Store_9,Snacks,12/8/24,43.0,329.06,90006,TRUE
LA005,Store_5,produce,12/8/24,47.0,729.43,90006,FALSE
LA002,Store_2,Produce,12/8/24,20.0,384.22,90013,FALSE
LA008,Store_8,Snacks,12/8/24,41.0,529.38,90003,TRUE
LA009,Store_9,snacks,12/8/24,27.0,58.12,90005,FALSE
LA007,Store_7,Snacks,12/8/24,46.0,170.52,900XX,TRUE
LA006,Store_6,Beverages,12/8/24,14.0,687.46,90028,TRUE
LA003,Store_3,Snacks,12/8/24,31.0,351.15,900XX,FALSE
LA001,Store_1,Personal Care,12/8/24,44.0,13.67,90008,FALSE
LA005,Store_5,snacks,12/8/24,20.0,158.65,90011,FALSE
LA009,Store_9,Household,12/8/24,44.0,895.97,90033,TRUE
LA003,Store_3,Snacks,12/8/24,,209.65,90007,TRUE
LA002,Store_2,Beverages,12/8/24,41.0,237.65,90002,TRUE
LA002,Store_2,Beverages,12/8/24,,113.05,90004,FALSE
LA003,Store_3,Beverages,12/8/24,43.0,99.87,90021,TRUE
LA007,Store_7,Beverages,12/8/24,40.0,114.78,90004,TRUE
LA005,Store_5,Produce,12/8/24,27.0,272.86,900XX,TRUE
LA008,Store_8,Beverages,12/8/24,,89.21,90020,TRUE
LA002,Store_2,Beverages,12/8/24,7.0,815.25,90016,FALSE
LA005,Store_5,Beverages,12/8/24,3.0,768.5,90025,TRUE
LA002,Store_2,Beverages,12/8/24,,133.17,90012,FALSE
LA010,Store_10,Beverages,12/8/24,22.0,172.75,90016,FALSE
LA008,Store_8,Produce,12/8/24,45.0,656.51,90032,FALSE
LA010,Store_10,Personal Care,12/8/24,12.0,554.08,90021,
LA003,Store_3,Snacks,12/8/24,27.0,402.21,900XX,TRUE
LA009,Store_9,Personal Care,12/8/24,15.0,880.33,90012,TRUE
LA007,Store_7,Produce,12/8/24,43.0,611.9,90031,TRUE
LA001,Store_1,Produce,12/8/24,31.0,768.17,90003,FALSE
LA004,Store_4,Household,12/8/24,15.0,499.94,90031,FALSE
LA008,Store_8,Snacks,12/8/24,32.0,407.89,90017,TRUE
LA002,Store_2,Beverages,12/8/24,1.0,745.06,90021,TRUE
