store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA007,Store_7,Produce,12/11/24,48.0,143.1,90006,TRUE
LA009,Store_9,Household,12/11/24,20.0,233.37,90002,TRUE
LA001,Store_1,Household,12/11/24,41.0,95.71,90010,FALSE
LA006,Store_6,beverages,12/11/24,44.0,867.17,90020,TRUE
LA005,Store_5,Personal Care,12/11/24,48.0,407.77,900XX,FALSE
LA003,Store_3,Household,12/11/24,40.0,518.76,90003,FALSE
LA004,Store_4,Household,12/11/24,39.0,583.73,90016,FALSE
LA010,Store_10,Snacks,12/11/24,12.0,770.25,90008,TRUE
LA004,Store_4,Beverages,12/11/24,31.0,498.11,900XX,TRUE
LA002,Store_2,Produce,12/11/24,25.0,285.34,90011,TRUE
LA003,Store_3,Produce,12/11/24,,600.56,90012,FALSE
LA009,Store_9,Personal Care,12/11/24,45.0,489.97,90016,FALSE
LA009,Store_9,Personal Care,12/11/24,23.0,438.67,90003,FALSE
LA007,Store_7,Household,12/11/24,,475.75,90005,FALSE
LA009,Store_9,snacks,12/11/24,31.0,276.65,90029,TRUE
LA001,Store_1,Produce,12/11/24,36.0,399.02,90026,FALSE
LA007,Store_7,Beverages,12/11/24,16.0,469.78,90021,FALSE
LA005,Store_5,Personal Care,12/11/24,27.0,177.32,900XX,TRUE
LA008,Store_8,Household,12/11/24,32.0,177.13,900XX,
LA009,Store_9,beverages,12/11/24,9.0,646.52,90008,TRUE
LA008,Store_8,Snacks,12/11/24,32.0,898.19,90029,
LA002,Store_2,Produce,12/11/24,50.0,359.26,90006,FALSE
LA007,Store_7,Beverages,12/11/24,46.0,231.58,90016,TRUE
LA004,Store_4,Beverages,12/11/24,14.0,430.81,90011,TRUE
LA001,Store_1,Personal Care,12/11/24,17.0,438.29,90013,TRUE
LA002,Store_2,Snacks,12/11/24,11.0,717.01,90014,TRUE
LA001,Store_1,Snacks,12/11/24,10.0,340.54,900XX,TRUE
LA010,Store_10,Beverages,12/11/24,42.0,146.99,90004,TRUE
LA006,Store_6,Household,12/11/24,29.0,662.54,900XX,TRUE
LA005,Store_5,Snacks,12/11/24,36.0,272.3,90007,FALSE
LA006,Store_6,Household,12/11/24,39.0,823.88,90003,FALSE
LA005,Store_5,Personal Care,12/11/24,1.0,700.57,90027,TRUE
LA010,Store_10,Personal Care,12/11/24,47.0,66.37,90031,FALSE
LA009,Store_9,Household,12/11/24,42.0,296.6,900XX,TRUE
LA003,Store_3,Beverages,12/11/24,32.0,180.54,900XX,FALSE
LA008,Store_8,Personal Care,12/11/24,24.0,206.44,90001,TRUE
LA008,Store_8,Beverages,12/11/24,41.0,64.02,90033,FALSE
