store_id,store_name,product_category,date,Unit sales,DOLLAR SALES,store_zip,promotion_flag
LA004,Store_4,Produce,12/15/24,10.0,619.87,90017,TRUE
LA001,Store_1,household,12/15/24,28.0,233.73,90033,TRUE
LA002,Store_2,Personal Care,12/15/24,2.0,441.7,90033,FALSE
LA010,Store_10,Snacks,12/15/24,44.0,809.55,90004,TRUE
LA004,Store_4,Produce,12/15/24,15.0,75.44,90002,TRUE
LA004,Store_4,Snacks,12/15/24,24.0,131.4,90024,FALSE
LA004,Store_4,Beverages,12/15/24,4.0,259.74,90016,TRUE
LA006,Store_6,Household,12/15/24,41.0,857.96,90020,TRUE
LA002,Store_2,Personal Care,12/15/24,14.0,536.51,90010,
LA007,Store_7,Produce,12/15/24,28.0,525.73,90020,TRUE
LA007,Store_7,Beverages,12/15/24,47.0,694.06,900XX,FALSE
LA002,Store_2,Produce,12/15/24,49.0,21.06,90007,FALSE
LA004,Store_4,Beverages,12/15/24,,605.44,90016,TRUE
LA008,Store_8,Produce,12/15/24,26.0,174.6,90024,TRUE
LA002,Store_2,Household,12/15/24,19.0,389.05,90021,TRUE
LA002,Store_2,Household,12/15/24,4.0,468.12,90013,TRUE
LA007,Store_7,Personal Care,12/15/24,,336.13,90026,TRUE
LA003,Store_3,Produce,12/15/24,42.0,435.86,90020,TRUE
LA004,Store_4,Household,12/15/24,28.0,256.66,900XX,FALSE
LA009,Store_9,Beverages,12/15/24,35.0,613.69,90011,FALSE
LA002,Store_2,Snacks,12/15/24,26.0,809.17,90003,FALSE
LA002,Store_2,Snacks,12/15/24,14.0,473.41,90011,TRUE
LA008,Store_8,Snacks,12/15/24,2.0,269.45,900XX,TRUE
LA009,Store_9,Snacks,12/15/24,42.0,584.99,90020,FALSE
LA008,Store_8,Produce,12/15/24,20.0,162.85,90017,FALSE
LA001,Store_1,household,12/15/24,11.0,560.58,90019,TRUE
LA003,Store_3,Beverages,12/15/24,,291.8,90010,TRUE
LA009,Store_9,Household,12/15/24,10.0,341.89,90006,TRUE
LA001,Store_1,Snacks,12/15/24,30.0,835.75,90027,FALSE
LA005,Store_5,Household,12/15/24,49.0,882.81,90005,FALSE
LA006,Store_6,Snacks,12/15/24,9.0,613.43,90001,TRUE
LA008,Store_8,Household,12/15/24,42.0,183.68,90029,FALSE
LA004,Store_4,personal care,12/15/24,44.0,607.69,900XX,TRUE
LA008,Store_8,Personal Care,12/15/24,4.0,818.52,90005,FALSE
LA006,Store_6,Beverages,12/15/24,23.0,284.2,90019,FALSE
LA007,Store_7,Household,12/15/24,47.0,873.62,90033,TRUE
LA003,Store_3,Snacks,12/15/24,34.0,888.11,900XX,FALSE
LA002,Store_2,household,12/15/24,36.0,421.29,90034,TRUE
LA007,Store_7,Snacks,12/15/24,,745.36,90011,FALSE
LA004,Store_4,beverages,12/15/24,20.0,860.86,90017,FALSE
LA007,Store_7,Produce,12/15/24,,690.6,90003,FALSE
LA010,Store_10,Snacks,12/15/24,41.0,620.46,90031,TRUE
LA005,Store_5,Beverages,12/15/24,30.0,791.7,90006,FALSE
LA007,Store_7,Household,12/15/24,,269.58,90003,TRUE
LA002,Store_2,Produce,12/15/24,21.0,745.87,90011,FALSE
LA002,Store_2,Household,12/15/24,1.0,131.89,90028,FALSE
LA003,Store_3,produce,12/15/24,13.0,717.64,90026,TRUE
LA007,Store_7,Beverages,12/15/24,9.0,831.83,90011,TRUE
LA008,Store_8,Personal Care,12/15/24,22.0,163.26,90027,TRUE
LA003,Store_3,Produce,12/15/24,20.0,121.56,90003,TRUE
LA002,Store_2,snacks,12/15/24,3.0,184.75,900XX,TRUE
LA008,Store_8,household,12/15/24,,278.46,900XX,TRUE
LA010,Store_10,Produce,12/15/24,23.0,36.04,90027,FALSE
LA006,Store_6,Personal Care,12/15/24,40.0,225.22,90004,TRUE
LA009,Store_9,Produce,12/15/24,11.0,812.48,90027,TRUE
LA009,Store_9,Snacks,12/15/24,38.0,174.76,90004,FALSE
LA007,Store_7,Personal Care,12/15/24,8.0,687.65,90016,TRUE
LA008,Store_8,Household,12/15/24,3.0,83.2,90014,FALSE
LA008,Store_8,Snacks,12/15/24,28.0,178.02,900XX,FALSE
LA006,Store_6,Snacks,12/15/24,26.0,399.87,90003,FALSE
LA007,Store_7,Beverages,12/15/24,11.0,67.59,90012,FALSE
LA002,Store_2,Snacks,12/15/24,18.0,690.69,90020,FALSE
LA006,Store_6,Personal Care,12/15/24,32.0,465.16,90016,FALSE
LA008,Store_8,Produce,12/15/24,,666.64,90017,TRUE
